Date,dsp_toxins,dsp_phyto,mean_sst,mean_chl,mean_temp,max_temp,min_temp,mean_wind_intensity,mean_wind_dir,rainfall
2015-09-20,70.0,60.0,291.9199829101562,4.118565082550049,18.38571428571428,23.52857142857143,12.81428571428571,3.185714285714286,176.75,0.5142857142857142
2015-09-27,149.0,740.0,291.3771362304688,6.505059719085693,17.87142857142857,22.95714285714286,13.37142857142857,3.404761904761905,149.33333333333334,0.0
2015-10-04,320.0,320.0,291.9100036621094,1.517714142799377,18.42857142857143,23.61428571428571,13.18571428571429,3.646428571428572,173.70833333333331,0.3714285714285714
2015-10-11,227.0,440.0,292.5128479003906,1.505830764770508,16.76666666666667,21.86666666666666,11.0,3.0,209.0,6.5
2015-10-18,182.0,20.0,292.3414306640625,0.857820987701416,17.16666666666667,22.23333333333333,13.66666666666667,3.371428571428571,144.5,2.866666666666666
2015-10-25,359.0,180.0,292.7099914550781,1.216064691543579,17.723809523809525,22.571428571428566,12.807619047619045,3.842857142857143,94.5,23.45714285714286
2015-11-01,215.0,20.0,292.9271240234375,1.131227016448975,17.558333333333337,22.049999999999994,12.80595238095238,4.371428571428572,246.8333333333333,15.58333333333333
2015-11-08,155.0,20.0,292.4914245605469,0.8176936507225037,17.45396825396826,22.233333333333327,12.617460317460315,3.985714285714285,156.2857142857143,3.942857142857143
2015-11-15,78.0,180.0,292.855712890625,1.494487881660461,16.966666666666672,22.284920634920628,12.333333333333329,2.942857142857143,71.0,0.1285714285714286
2015-11-22,61.0,20.0,291.9792785644531,1.2992907762527466,17.166666666666675,22.14166666666666,13.666666666666659,3.980952380952381,120.94973544973544,6.160884353741496
2015-11-29,44.0,20.0,291.1028442382812,1.104093670845032,17.373888888888896,22.233333333333324,12.846206349206344,4.871428571428572,33.42857142857143,0.0
2015-12-06,44.0,20.0,290.6871337890625,0.8134475946426392,17.28640873015874,22.219973544973538,12.855853174603167,3.614285714285714,95.0,0.01428571428571429
2015-12-13,44.0,200.0,290.9457092285156,0.3877507746219635,17.195767195767207,22.187499999999993,12.872486772486761,4.657142857142857,123.1428571428571,0.0
2015-12-20,59.0,20.0,291.374267578125,0.2461348176002502,17.06666666666668,22.233333333333327,12.999999999999986,4.171428571428572,123.8571428571429,1.628571428571428
2015-12-27,49.333333333333336,20.0,291.0118916829427,0.2989348471164703,17.16666666666669,22.21360229276895,13.666666666666645,4.469387755102042,128.69387755102042,0.8880952380952379
2016-01-03,39.66666666666667,20.0,290.64951578776044,0.35173487663269043,16.122082388510968,22.210416666666653,12.22246919879062,4.355357142857143,117.25000000000001,0.9880952380952378
2016-01-10,30.0,20.0,290.2871398925781,0.4045349061489105,15.540239984882849,22.233333333333317,11.785766250944814,7.014285714285714,276.1428571428572,2.871428571428571
2016-01-17,30.0,20.0,289.5871276855469,0.8296203017234802,14.973123346560854,19.983836529982355,11.349662226001504,3.757142857142857,102.2857142857143,0.8142857142857143
2016-01-24,34.0,20.0,289.3471374511719,0.4274278581142426,13.425,16.625,10.35,3.2,147.0,0.6
2016-01-31,36.0,20.0,289.6514282226562,0.8603290319442749,13.340178571428574,16.636830357142856,9.966071428571428,3.557142857142857,37.14285714285715,0.8571428571428571
2016-02-07,37.0,20.0,289.2385559082031,0.6472501158714294,13.300992063492066,16.625,9.789285714285713,4.942857142857143,128.4285714285714,0.5714285714285714
2016-02-14,36.0,20.0,289.0642700195312,0.4238245189189911,13.316592261904765,16.648660714285715,9.803125,5.899999999999999,299.8571428571428,2.014285714285714
2016-02-21,20.0,20.0,287.9542846679688,0.5849153399467468,13.425,16.625,10.35,5.614285714285714,85.71428571428571,2.128571428571429
2016-02-28,36.0,20.0,287.8599853515625,0.742607831954956,13.255357142857147,16.67232142857143,9.582142857142856,6.342857142857143,240.4285714285714,3.528571428571428
2016-03-06,36.0,20.0,287.7371215820312,0.6135114431381226,13.22261904761905,16.625,9.435714285714285,6.07142857142857,60.14285714285715,0.04285714285714286
2016-03-13,36.0,20.0,287.4385681152344,0.5233418345451355,13.36339285714286,16.719642857142855,9.844642857142857,6.128571428571428,59.0,0.1571428571428572
2016-03-20,35.0,20.0,287.75,1.994917750358582,13.425,16.625,10.35,3.471428571428572,311.8571428571428,1.457142857142857
2016-03-27,38.0,20.0,287.8328552246094,5.463878154754639,13.08571428571429,16.81428571428571,8.814285714285713,4.742857142857142,244.4285714285714,1.628571428571428
2016-04-03,36.0,20.0,288.0499877929688,1.726703643798828,13.15714285714286,17.12857142857143,9.142857142857142,4.5,175.2857142857143,0.2857142857142857
2016-04-10,36.0,20.0,287.567138671875,2.621690511703491,13.78571428571429,17.11428571428571,11.07142857142857,6.785714285714286,138.2857142857143,0.4714285714285714
2016-04-17,36.0,20.0,288.0064239501953,1.6839300096035004,14.660267857142859,18.082857142857144,11.256250000000001,5.092063492063492,175.53968253968253,1.6142857142857139
2016-04-24,36.0,20.0,288.4457092285156,0.7461695075035095,15.42857142857143,19.14285714285714,11.95714285714286,3.928571428571428,134.2857142857143,2.842857142857143
2016-05-01,253.0,15472.0,288.8957214355469,5.449638366699219,15.9,20.21428571428572,12.81428571428572,5.442857142857143,109.1428571428571,0.0
2016-05-08,580.0,400.0,289.2185668945312,4.904276371002197,16.87142857142857,20.55714285714286,13.2,5.057142857142857,162.1428571428571,4.614285714285714
2016-05-15,850.0,160.0,289.3585510253906,0.8641692399978638,15.62857142857143,18.8,12.7,5.771428571428571,245.4285714285714,4.471428571428571
2016-05-22,225.0,100.0,289.6942749023438,2.959356307983398,17.01428571428571,21.22857142857143,13.7,6.428571428571429,155.1428571428571,0.01428571428571429
2016-05-29,191.0,20.0,290.1685791015625,1.27204418182373,17.51428571428571,21.3,12.94285714285714,3.242857142857143,266.0,0.4571428571428572
2016-06-05,151.0,20.0,290.3328552246094,9.730279922485352,18.37142857142857,22.32857142857143,14.72857142857143,5.257142857142857,195.8571428571429,0.0
2016-06-12,62.0,20.0,290.8042907714844,14.21431922912598,20.27142857142857,24.8,16.62857142857143,6.899999999999999,108.2857142857143,0.0
2016-06-19,68.0,40.0,290.2871398925781,4.804869651794434,18.84285714285715,23.27142857142857,15.25714285714285,6.485714285714287,149.4285714285714,0.0
2016-06-26,85.0,20.0,290.9628601074219,2.650040149688721,19.78571428571428,25.47142857142857,15.95714285714286,3.485714285714285,171.2857142857143,0.0
2016-07-03,137.0,40.0,291.5871276855469,1.694494605064392,19.71428571428572,25.17142857142857,16.14285714285714,6.542857142857143,16.0,0.0
2016-07-10,277.0,20.0,292.8514099121094,1.352857828140259,20.11428571428572,25.11428571428572,16.95714285714286,5.357142857142857,152.8571428571429,0.01428571428571429
2016-07-17,204.0,380.0,292.5328369140625,1.788870930671692,21.51428571428571,26.7,16.71428571428572,5.914285714285714,41.33333333333334,0.0
2016-07-24,107.0,20.0,294.1699829101562,0.7367210984230042,21.92857142857143,27.32857142857143,17.97142857142857,5.485714285714287,126.5714285714286,0.0
2016-07-31,85.0,20.0,294.3599853515625,0.9744474589824675,21.41111111111111,26.902857142857147,17.373015873015873,5.342857142857143,88.10052910052912,0.0020408163265304862
